Date,Time,Open,High,Low,Close,Vol,Dev,M5,Highest,Manual_Highest,,Lowest,Manual_Lowest,Total_Vol,Price_Level,One_L,One_H,One_V,One_R,One_T,Two_L,Two_H,Two_V,Two_R,Two_T,Three_L,Three_H,Three_V,Three_R,Three_T,Four_L,Four_H,Four_V,Four_R,Four_T,Five_L,Five_H,Five_V,Five_R,Five_T,Six_L,Six_H,Six_V,Six_R,Six_T,Seven_L,Seven_H,Seven_V,Seven_R,Seven_T,Eight_L,Eight_H,Eight_V,Eight_R,Eight_T,Nine_L,Nine_H,Nine_V,Nine_R,Nine_T,Ten_L,Ten_H,Ten_V,Ten_R,Ten_T
2020-03-30 01:00:00+00:00,2020-03-30T01:00:00.000000000Z,1.1105,1.11178,1.10922,1.1105,3472,0.00256,1.111673,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 02:00:00+00:00,2020-03-30T02:00:00.000000000Z,1.10961,1.1097,1.10856,1.10913,2208,0.00114,1.111089,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 03:00:00+00:00,2020-03-30T03:00:00.000000000Z,1.10934,1.10934,1.10795,1.108645,1720,0.00139,1.11045,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 04:00:00+00:00,2020-03-30T04:00:00.000000000Z,1.10802,1.10866,1.10688,1.10777,2505,0.00178,1.1095,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 05:00:00+00:00,2020-03-30T05:00:00.000000000Z,1.10814,1.11024,1.10704,1.10864,3750,0.0032,1.108937,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 06:00:00+00:00,2020-03-30T06:00:00.000000000Z,1.11006,1.11062,1.10607,1.108345,8161,0.00455,1.108506,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 07:00:00+00:00,2020-03-30T07:00:00.000000000Z,1.10626,1.10888,1.10608,1.10748,9701,0.0028,1.108176,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 08:00:00+00:00,2020-03-30T08:00:00.000000000Z,1.1083,1.10919,1.10676,1.107975,9291,0.00243,1.108042,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 09:00:00+00:00,2020-03-30T09:00:00.000000000Z,1.10916,1.1096,1.1065,1.10805,8047,0.0031,1.108098,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 10:00:00+00:00,2020-03-30T10:00:00.000000000Z,1.10697,1.10733,1.10562,1.106475,6632,0.00171,1.107665,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 11:00:00+00:00,2020-03-30T11:00:00.000000000Z,1.10677,1.10714,1.10456,1.10585,6952,0.00258,1.107166,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 12:00:00+00:00,2020-03-30T12:00:00.000000000Z,1.10608,1.10626,1.10128,1.10377,8953,0.00498,1.106424,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 13:00:00+00:00,2020-03-30T13:00:00.000000000Z,1.10152,1.10363,1.101,1.102315,11402,0.00263,1.105292,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 14:00:00+00:00,2020-03-30T14:00:00.000000000Z,1.10316,1.10438,1.10194,1.10316,13549,0.00244,1.104314,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 15:00:00+00:00,2020-03-30T15:00:00.000000000Z,1.10295,1.1046,1.10113,1.102865,9300,0.00347,1.103592,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 16:00:00+00:00,2020-03-30T16:00:00.000000000Z,1.10169,1.10251,1.10111,1.10181,6332,0.0014,1.102784,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 17:00:00+00:00,2020-03-30T17:00:00.000000000Z,1.10196,1.1024,1.10116,1.10178,4188,0.00124,1.102386,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 18:00:00+00:00,2020-03-30T18:00:00.000000000Z,1.10184,1.10422,1.10168,1.10295,4781,0.00254,1.102513,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 19:00:00+00:00,2020-03-30T19:00:00.000000000Z,1.10269,1.10534,1.10256,1.10395,4399,0.00278,1.102671,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 20:00:00+00:00,2020-03-30T20:00:00.000000000Z,1.10532,1.10558,1.10366,1.10462,1875,0.00192,1.103022,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 21:00:00+00:00,2020-03-30T21:00:00.000000000Z,1.10464,1.10535,1.10205,1.1037,965,0.0033,1.1034,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 22:00:00+00:00,2020-03-30T22:00:00.000000000Z,1.10481,1.10513,1.10398,1.104555,633,0.00115,1.103955,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 23:00:00+00:00,2020-03-30T23:00:00.000000000Z,1.1042,1.1042,1.10247,1.103335,1679,0.00173,1.104032,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 00:00:00+00:00,2020-03-31T00:00:00.000000000Z,1.10294,1.1043,1.0984,1.10135,5133,0.0059,1.103512,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 01:00:00+00:00,2020-03-31T01:00:00.000000000Z,1.10134,1.10254,1.10008,1.10131,6159,0.00246,1.10285,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 02:00:00+00:00,2020-03-31T02:00:00.000000000Z,1.10165,1.1032,1.10118,1.10219,2754,0.00202,1.102548,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 03:00:00+00:00,2020-03-31T03:00:00.000000000Z,1.10262,1.10332,1.10189,1.102605,2136,0.00143,1.102158,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 04:00:00+00:00,2020-03-31T04:00:00.000000000Z,1.10265,1.10278,1.10141,1.102095,1870,0.00137,1.10191,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 05:00:00+00:00,2020-03-31T05:00:00.000000000Z,1.10165,1.10206,1.10078,1.10142,2194,0.00128,1.101924,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 06:00:00+00:00,2020-03-31T06:00:00.000000000Z,1.10186,1.10252,1.0991,1.10081,6801,0.00342,1.101824,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 07:00:00+00:00,2020-03-31T07:00:00.000000000Z,1.10015,1.10066,1.09912,1.09989,8937,0.00154,1.101364,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 08:00:00+00:00,2020-03-31T08:00:00.000000000Z,1.09967,1.10027,1.09784,1.099055,8218,0.00243,1.100654,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 09:00:00+00:00,2020-03-31T09:00:00.000000000Z,1.0979,1.09902,1.0967,1.09786,8524,0.00232,1.099807,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 10:00:00+00:00,2020-03-31T10:00:00.000000000Z,1.09762,1.09802,1.09479,1.096405,8006,0.00323,1.098804,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 11:00:00+00:00,2020-03-31T11:00:00.000000000Z,1.0949,1.096,1.09267,1.094335,10043,0.00333,1.097509,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 12:00:00+00:00,2020-03-31T12:00:00.000000000Z,1.09519,1.09793,1.09441,1.09617,13777,0.00352,1.096765,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 13:00:00+00:00,2020-03-31T13:00:00.000000000Z,1.0972,1.09764,1.09533,1.096485,11771,0.00231,1.096251,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 14:00:00+00:00,2020-03-31T14:00:00.000000000Z,1.09538,1.09947,1.09427,1.09687,19669,0.0052,1.096053,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 15:00:00+00:00,2020-03-31T15:00:00.000000000Z,1.09712,1.10274,1.09679,1.099765,17588,0.00595,1.096725,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 16:00:00+00:00,2020-03-31T16:00:00.000000000Z,1.10142,1.10183,1.09676,1.099295,9853,0.00507,1.097717,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 17:00:00+00:00,2020-03-31T17:00:00.000000000Z,1.09709,1.10097,1.09649,1.09873,9164,0.00448,1.098229,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 18:00:00+00:00,2020-03-31T18:00:00.000000000Z,1.10022,1.10214,1.09959,1.100865,8756,0.00255,1.099105,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 19:00:00+00:00,2020-03-31T19:00:00.000000000Z,1.102,1.10322,1.1003,1.10176,6659,0.00292,1.100083,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 20:00:00+00:00,2020-03-31T20:00:00.000000000Z,1.10318,1.10372,1.10168,1.1027,2531,0.00204,1.10067,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 21:00:00+00:00,2020-03-31T21:00:00.000000000Z,1.10336,1.10387,1.10298,1.103425,108,0.00089,1.101496,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 22:00:00+00:00,2020-03-31T22:00:00.000000000Z,1.10306,1.10368,1.10228,1.10298,852,0.0014,1.102346,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 23:00:00+00:00,2020-03-31T23:00:00.000000000Z,1.10232,1.10376,1.1023,1.10303,1244,0.00146,1.102779,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 00:00:00+00:00,2020-04-01T00:00:00.000000000Z,1.10264,1.10364,1.10223,1.102935,2990,0.00141,1.103014,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 01:00:00+00:00,2020-04-01T01:00:00.000000000Z,1.10317,1.10332,1.10093,1.102125,3070,0.00239,1.102899,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 02:00:00+00:00,2020-04-01T02:00:00.000000000Z,1.10152,1.10286,1.10062,1.10174,2772,0.00224,1.102562,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 03:00:00+00:00,2020-04-01T03:00:00.000000000Z,1.10246,1.10312,1.10162,1.10237,2126,0.0015,1.10244,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 04:00:00+00:00,2020-04-01T04:00:00.000000000Z,1.10194,1.10292,1.10154,1.10223,1493,0.00138,1.10228,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 05:00:00+00:00,2020-04-01T05:00:00.000000000Z,1.10166,1.10334,1.10156,1.10245,2900,0.00178,1.102183,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 06:00:00+00:00,2020-04-01T06:00:00.000000000Z,1.10244,1.10268,1.09816,1.10042,7521,0.00452,1.101842,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 07:00:00+00:00,2020-04-01T07:00:00.000000000Z,1.09831,1.09922,1.09584,1.09753,10093,0.00338,1.101,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 08:00:00+00:00,2020-04-01T08:00:00.000000000Z,1.09595,1.09682,1.09312,1.09497,9762,0.0037,1.09952,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 09:00:00+00:00,2020-04-01T09:00:00.000000000Z,1.09568,1.09594,1.09168,1.09381,8582,0.00426,1.097836,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 10:00:00+00:00,2020-04-01T10:00:00.000000000Z,1.09334,1.09466,1.09308,1.09387,5909,0.00158,1.09612,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 11:00:00+00:00,2020-04-01T11:00:00.000000000Z,1.09428,1.09491,1.09271,1.09381,6906,0.0022,1.094798,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 12:00:00+00:00,2020-04-01T12:00:00.000000000Z,1.09408,1.09426,1.09208,1.09317,9296,0.00218,1.093926,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 13:00:00+00:00,2020-04-01T13:00:00.000000000Z,1.09299,1.09338,1.09205,1.092715,9581,0.00133,1.093475,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 14:00:00+00:00,2020-04-01T14:00:00.000000000Z,1.093,1.09419,1.09186,1.093025,11901,0.00233,1.093318,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 15:00:00+00:00,2020-04-01T15:00:00.000000000Z,1.09213,1.09424,1.09168,1.09296,8178,0.00256,1.093136,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 16:00:00+00:00,2020-04-01T16:00:00.000000000Z,1.0933,1.09379,1.09222,1.093005,4653,0.00157,1.092975,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 17:00:00+00:00,2020-04-01T17:00:00.000000000Z,1.09252,1.09256,1.09028,1.09142,6493,0.00228,1.092625,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 18:00:00+00:00,2020-04-01T18:00:00.000000000Z,1.092,1.09402,1.0919,1.09296,4898,0.00212,1.092674,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 19:00:00+00:00,2020-04-01T19:00:00.000000000Z,1.09294,1.0958,1.09288,1.09434,5882,0.00292,1.092937,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 20:00:00+00:00,2020-04-01T20:00:00.000000000Z,1.09478,1.09698,1.09465,1.095815,3208,0.00233,1.093508,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 21:00:00+00:00,2020-04-01T21:00:00.000000000Z,1.09632,1.09684,1.09426,1.09555,363,0.00258,1.094017,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 22:00:00+00:00,2020-04-01T22:00:00.000000000Z,1.09467,1.09596,1.09464,1.0953,757,0.00132,1.094793,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 23:00:00+00:00,2020-04-01T23:00:00.000000000Z,1.09564,1.09564,1.0946,1.09512,1207,0.00104,1.095225,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 00:00:00+00:00,2020-04-02T00:00:00.000000000Z,1.09517,1.0953,1.09389,1.094595,1999,0.00141,1.095276,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 01:00:00+00:00,2020-04-02T01:00:00.000000000Z,1.09428,1.09592,1.09407,1.094995,2053,0.00185,1.095112,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 02:00:00+00:00,2020-04-02T02:00:00.000000000Z,1.09405,1.09454,1.09329,1.093915,1389,0.00125,1.094785,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 03:00:00+00:00,2020-04-02T03:00:00.000000000Z,1.09345,1.09401,1.09305,1.09353,1196,0.00096,1.094431,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 04:00:00+00:00,2020-04-02T04:00:00.000000000Z,1.09389,1.09452,1.09348,1.094,850,0.00104,1.094207,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
